id|name|desc|category|thumbnail
0F5F4012-A4E442C1-88FA54AB-10F8259E|Street Style - Star Jeans with Belt - Grey (Women)|Low hanging Jeans, belt and boots with a star pattern|Female-Legs|L
0F5F402E-410E4111-BEA94536-DCBC9097|Checked Miniskirt (Blue Coordinated Type Female)|Checked Blue Mini Skirt. Defense Cuteness |Female-Legs|L
0F94214E-EABC4A18-AB08AD03-244AD721|Dirtbike Pants And Boots - Blue (Female)|Protective gear for riding on a dirtbike. This will protect your legs and feet.|Female-Legs|L
0FB137A9-C72D4766-9F832AE6-3099A255|Dokuganryu No Shimroi (Red) (Female)|The Red Undergarment Said To Have Been Worn By Dokuganryu Masamune. Attack + Defense Chic |Female-Legs|L
0FC58B51-379448C1-B92606C7-69EDE124|Raver Pants - Blood Splatter|Capture the attention of everyone around as you dance with these colorful pants.|Female-Legs|L
0FCE8385-3AB4464F-9D6D4B8E-B3234B2A|Billabong - Sweet Amor Mini Skirt - Off Black Multi (Women)|Sweet Amor must-have mini skirt with all over print pattern.|Female-Legs|L
0FE3E917-274F4E4A-9F8A9A90-4C610D35|Egyptian Goddess Bottoms Aqua Blue Glow|Enjoy this Egyptian themed attire worthy of a goddess. This special version includes aqua blue glowing elements.|Female-Legs|L
100C7C04-36F44197-842BEF18-1B9A1279|Red Stilettos with Black Denim Shorts and Leggings|Sexy Stilettos available in a variety of colors - mix and match, find the perfect pair for any outfit|Female-Legs|L
103DB4E0-01D34375-9CFF79C2-A1FF1222|Airsoft Desert Trousers (for Female)|Take your war games to the desert with this sand-colored Airsoft clothing, created by Double Time. Skill + Style = Win|Female-Legs|L
105FD3B3-82544E2C-BF9EC881-30E85593|Rodeo Chaps - Gold (Female)|What? The Rodeo is in town and you have nothing to wear? Well pick up a pair of these chaps and youll be ready to go. Take on that bucking bronco with the greatest of ease, or ride the bull like a pro in these colorful chaps.|Female-Legs|L
1088037E-B2CF4739-B7EA736C-13BEAFA5|Base skirt|Base skirt|Female-Legs|S
10993C61-CB514DFF-B042870F-5386847F|Seasoned Witch Skirt and Stockings (Blue, Women)|The pants of a seasoned witch Defensive Strength |Female-Legs|S
10994E6C-15674E69-821E172D-D22BAC7E|Street Style - Bling Belt and Boots - Black (Women)|Womens trousers accessorised with a bling belt and sparkling furry boots.|Female-Legs|L
10A56141-BF474E11-A7CBE156-9375E18C|Red Bull Skateboarding Shorts (for Female)|These shorts are very you.|Female-Legs|S
10C12FE6-E4774B2D-A03078EF-E7CF4FA9|Layered Dark Rose and Pink Polka Dot Skirt and Blue Leggings with Iridescent Pink Shine|Pleated layered skirt with wide, black belt and three-quarter length leggings.|Female-Legs|L
10E5881E-47134CF0-B9ED81C5-47576CF2|Strut - Leggings with Skirt - British Flag (Women)|British flag leggings and skirt.|Female-Legs|L
10F5EF5E-04624E0E-ACDCDF9F-82EA3920|Green Festive Elf Skirt|Be Santas little helper in this green elf outfit skirt with red stockings.|Female-Legs|S
10F6E3D0-149F4512-A0A734F9-73E356D2|Angelic Tunic Bottom|The white, flowy, and billowy parts of this armor extend to this piece, but this part does not come with those nifty wings.|Female-Legs|S
10FBC249-52BC437F-805CA69C-D7480B7E|Victoria Dress|Absolutely exquisite, the Victoria Dress is made to impress.|Female-Legs|L
1138FD48-242841FA-98074C65-59FC752C|Red Checked Skirt (Without stockings Women)|A red checked skirt worn in bare legs.|Female-Legs|L
113FA70E-206445F1-83586A0A-9114A581|Serenity Ladys Leggings - Gray|The Serenity Clothing combines Eastern Asian elements with comfort and style.|Female-Legs|L
1169C40A-A9EC42EF-B689271D-B07316C3|Frayed Denim Mini-Skirt with Ripped Tights - Black|Rip it up and wear it anyway.|Female-Legs|L
11740ED3-0BBC4919-A423E9F8-5722D30E|Oshiki Mini Yukata Underneath (Shirohana Mai Female)|Very Short Length, Sexy Yukata Bottom Half. Defense Chic Sexy |Female-Legs|L
11780F1B-5F884485-AF90F029-CF9B7F74|Classic Miniskirt - Petal|A must-have wardrobe staple.|Female-Legs|L
118D2969-C7984E5A-915C407E-F6E2E70D|Catchers Leggers & Pants (Black Green & Black Female)|Catchers Protector And Pants For Baseball Players. Protection Coolness |Female-Legs|L
11A17449-69F34D71-9A5E677A-EB693321|Dirtbike Pants And Boots - Yellow (Female)|Protective gear for riding on a dirtbike. This will protect your legs and feet.|Female-Legs|L
11AEC357-CF6D4AC3-A7677861-3F3DB022|Marine Trousers|The Marine trousers taken from the game Aliens vs Predator|Female-Legs|L
11B4E015-B1484674-A41E4F89-BEC20925|White Enamel Skirt (Women)|A white enamel mini skirt with black fishnet stockings. *The skin color of the avatars legs cannot be changed after putting on this item.|Female-Legs|L
11BB5955-818E4F30-AC173EED-36C15C7C|Ratchet Pants|Pants with a Lombax-like tail|Female-Legs|L
11C37810-EBB04B0C-99244AD8-64DE2342|Catchers Leggings & Shorts (Black Red & Black Women)|Catchers Protector And Shorts For Baseball Players. Protection Coolness |Female-Legs|L
11D8ADF6-70274A5D-8AD45D3E-E9E8E479|Ice Tiger - Medium Assault Leg Armour|Medium armour offers good protection and moderate weight penalties.|Female-Legs|L
11D9934C-C975426E-989674C3-ECEDB449|Yukata, Bottom (Harvest Moon, Women)|Bottom half of a yukata with autumn silver grass print. Defensive Strength Stylishness |Female-Legs|L
11FE84F4-60404C69-98E4925F-04487280|Sexy Bartender Skirt (Black, Women)|A sexy skirt worn by bartenders. Defensive Strength Bartender Skill + Sexiness |Female-Legs|L
1209B35A-B7234147-8F35443C-5C4583C7|Knee Length Skirt with Bow - Gray|Fashionable and comfortable winter daywear.|Female-Legs|L
1230C9FA-075B4B76-AD9482ED-22FBA5C8|Billabong - Essential Trackie Pants - Grey Marle (Women)|The Essential is a pull on sweat pant with reverse botton cuff and draw-cord waist.|Female-Legs|L
12346E37-C5904C05-AF7A13C0-E28A870A|Chic Rock - Long skirt with zipper and belt + Rock High Heels (pink)|Be chic and elegant with a touch of Rock Style. Rock the world. Yeah. By Dani|Female-Legs|L
12472DF3-7F5B4365-B7464A92-EE14466F|Drey Bow Belt Jeans - Black Denim|Give your look a chic, trendsetting vibe, with these tapered slim-fit jeans by Drey.|Female-Legs|L
127B1B0D-BC2043FD-A17A19C7-3B283F26|Mini Skirt And High Socks (red Check & Navy Blue Female)|Red Checked Mini Skirt And Navy Blue Knee Length Socks Worn Under Leather Shoes. Defense Youthfulness |Female-Legs|S
128E80D9-D5C44561-87A2BE15-720AF94F|Bikini Bottoms with Pareo (Checkered, F)|A pair of sexy bikini bottoms wrapped in a pareo with red and white checkers.|Female-Legs|L
129E1BD4-6E85469D-A2232A46-268189DC|Long Skirt Of The People Of The Wind And Earth (Brown & White Female)|Long Skirt Worn By The People Of The Wind And Earth. Defense Wind And Earth Degree |Female-Legs|S
12A1BC2B-1959440B-BD0B0037-5A233E79|Green Stilettos with Blue Denim Shorts and Leggings|Sexy Stilettos available in a variety of colors - mix and match, find the perfect pair for any outfit|Female-Legs|L
12BA4C60-7A8E4726-A838C0E0-D5F860DA|Yukata, Bottom (Light Blue Cosmos, Women)|Bottom half of a light blue yukata with cosmos print. Defensive Strength Stylishness |Female-Legs|L
12BF7A14-C6814CC1-BB2E6B15-A53D396D|Gothic Leather Skirt|Black leather skirt. Dance under the midnight moon in this arcane apparel.|Female-Legs|L
12CA84BE-89AC41D8-9FCC79B3-FDBFF8F7|Billabong - Aussie|Solid volley short|Female-Legs|L
12D885DF-D22941FC-BA52EA8C-2A5E7EDB|Nurse uniform skirt (Light Blue, Women)|A nurse uniform skirt in light blue.|Female-Legs|S
12DCAE81-3FAA480B-B71773A7-B8703ED3|Leather Shorts (Female)|A small pair of tight leather shorts.|Female-Legs|L
12EF58FB-DD2048B4-AD7A3AE7-F62C6985|Sports Champions 2 Shorts (female)|Become the ultimate Sports Champion with this awesome outfit.|Female-Legs|L
12F602F7-4F0D40AF-99D753EB-D4A64DB6|Firebird Trackpants (blue) F|Get these official adidas pants now.|Female-Legs|L
12FFC727-562941D2-BC25BB89-4DBBDDB6|The first style in the tights (Hot pants)|Casual Hot Pants With The Tights.|Female-Legs|L
133066EF-AEC54860-9804FC7C-13DA10F2|Stiletto Boots with Jeans - Red (for Female)|Dress up with a glitzy top, or dress down with a comfy jumper with this versatile jean-boot combo.|Female-Legs|L
13337092-D8A44538-8D1C7BEC-88987136|Lockwood Motorcycle Club Biker Jeans - Camo (for Female)|Only for the baddest bikers.|Female-Legs|L
13595F47-31A045F5-A5EF43BC-B756CD26|Secrets Laced Leggings - White|Every woman should have a few Secrets.|Female-Legs|L
136EE682-DF5A4BFC-BEA0335B-68159097|Oshiki Mini Yukata Lower (Kurohana Mai Female)|Very Short Length, Sexy Yukata Lower Body. Defense Chic Sexy |Female-Legs|L
138D0CDB-6DDE47FB-87541B0D-43A0AA18|Gogo Jean Skirt - Green|Get on the dance floor and show off your moves in these hot clothes.|Female-Legs|L
13AE4299-890A4028-9FE671C2-61CCCEAC|White Santa Pants (for Women)|Santacostume FP03|Female-Legs|L
13AF0204-27EB4417-BDCB0EAB-27D4EC41|Miniskirt And High Socks (navy Blue Check & Black Female)|Navy Blue Checked Mini Skirt And Black Knee Length Socks Worn Under Leather Shoes. Defense Youthfulness |Female-Legs|S
13C02FBE-1ED24015-9FA36C6A-6FDBD286|Pencil Skirt (White, Women)|A thin, tight-fitting skirt. Defensive Strength Coolness |Female-Legs|L
13D3A693-E2AC485F-98F93993-D4588B4A|Racing Pit Crew Pants|The better to run around the car with.|Female-Legs|L
13D6930B-5D6C4F6C-83742488-5852392F|Catchers Leggings & Shorts (Black Vertical Stripes & Black Women)|Catchers Protector And Shorts For Baseball Players. Protection Coolness |Female-Legs|L
13EB278B-AC6047D2-BA04942E-81B2A2C2|Paintball Pants - Yellow (for Female)|Help them paintball like a professional with Double Time. Created by Double Time Play to Win, Play Double Time.|Female-Legs|L
140A809B-275540F2-876BCF30-7527BD36|Ranchers Skirt|Ranchers ensure theres always a little horse on the prairie.|Female-Legs|L
1413B286-8B73483B-99EC9F10-A5F5675A|Rockabilly Dark Blue Jeans|The Rockabilly line is inspired by the 1950s and is characterised by its vintage, casual and striking style. The leather, jeans and prints are the stars of this collection. It will be impossible not to triumph on the dance floor.|Female-Legs|L
1462977F-70A34400-B6C9FED0-530F9977|Pencil Skirt with Stockings (White, Women)|A thin, tight-fitting skirt with stockings. Defensive Strength Coolness |Female-Legs|L
14697C0C-F28C41E5-AA5BB1EA-043832F5|Leggings - Jeans Model A (Female)|These skin-tight leggings are great for every occassion. Whether you are going to a party or youre just staying home, they will always do. They come in various colors, prints and materials.|Female-Legs|L
14718B5D-2C3D4B7C-8AD33F93-6F970E51|Cropped Pants (Black, Women)|Calf-length pants with a ribbon-shaped buckle. Defensive Strength Cuteness |Female-Legs|L
147D9524-C8A945CE-AC30E9EF-8BF933E2|Element - Scorpio Jeans - Black (Women)|Cotton jeans with a contrasting pattern down both legs.|Female-Legs|L
147F6BE6-2ADA41D3-9B613247-8045C705|Black and Gray Striped Skinny Jeans with Electric Blue Stilettos|Alternative Skinny Jeans and Sexy Stilettos - Available in a variety of pattern and color combinations|Female-Legs|L
14B29B67-B1384661-9E70DFCF-FF69F6EE|Pink Wedding Kimono Bottom (Women)|The bottom of a pink wedding kimono with Japanese crane print.|Female-Legs|S
14BE838B-A6164EDD-8368CA09-E3CE335F|Drey High Waisted Jeans - Bright Coral|Eight out of ten supermodels prefer Drey.|Female-Legs|L
14C66AC4-903242DF-9A349EFC-F77C361E|KIF - Military Uniform Skirt (Col. Kurahashi Model, Women)|Military uniform skirt worn by Col. Fumika N. Kurahashi in the Kanazawa Independence Front 4-panel comic series on the Granzella website. Defensive Strength |Female-Legs|L
14C760FB-6FB04B5B-ABBCF926-A394B97C|Miniskirt Of Wind And Earth People (Red Female)|Miniskirt Worn By Wind And Earth People. Defense Wind And Earth Degree |Female-Legs|L
14F5C86C-E52E46A9-9FF355F1-5A1BEDE9|Playground Female Shirt Dress And Tights Bottom|Tights, as they were meant to be worn.|Female-Legs|L
15512CB8-AE7049F7-927027E9-42F6E43D|Gogo Shorts 2 - Green|Get on the dance floor and show off your moves in these hot clothes.|Female-Legs|L
156C928C-D9724A00-BBAE613A-83297836|Silky Skirt (Blossom Pink, Women)|Skirt with a silky soft feel. Defensive Strength Cuteness |Female-Legs|L
1573AF88-7F924092-86E4E9D2-7F32FAA6|Hakama Of A Cleaver (navy Blue Female)|Navy Blue Hakama Worn By A Cleaver. Defence Chic |Female-Legs|L
159AAF8D-3A4B4B80-A5897B91-39F2ED7F|Pull My Finger Prize 6 (female)|Pull My Finger Prize 6|Female-Legs|L
15ABFC89-3EE44F8E-BDBF8F46-FA4F3F2D|Sodium Scorpios Pink Waitress Skirt with Leg Warmers|Wear this with the Pink Waitress Shirt whilst working in Scorpio s Bar to earn Sodium credits.|Female-Legs|L
15AE6381-C39147C3-8FBC13CA-BC68983F|Gogo Jean Shorts 1 - Teal|Get on the dance floor and show off your moves in these hot clothes.|Female-Legs|L
15E7366B-A4F0445B-AB34C9D9-D0413B4B|Stiletto Boots with Jeans - White (for Female)|Dress up with a glitzy top, or dress down with a comfy jumper with this versatile jean-boot combo.|Female-Legs|L
15F250A1-C2064AF5-9DD8916B-5C30675F|Alisa Pants|Alisas costume from TEKKEN 6. Collect all pieces to complete the costume set.|Female-Legs|L
160B86B6-ECAA41C6-B5B0C0DE-E5AB7C5E|Jet Tumble Armor Greaves|This is from the first set of the Jet Tumble series. Change faction colors on this leg item by simply altering your hair color. Gear up and become the gladiator of the future.|Female-Legs|L
1618828A-39A841E4-9619B1EB-21931292|Cowgirl Skirt (Brown, F)|A tight, brown, leather miniskirt for that sexy cowgirl look.|Female-Legs|L
163C7C40-001641B3-976E9C30-5024D1BF|FLOMY|Light Blue Denim Skirt|Female-Legs|S
164BEE9E-80B2401B-951F0F49-5361E75F|Super Skinny Ripped Jeans - Black|Think youve already seen the skinniest jeans imaginable? Think again.|Female-Legs|L
16641BD8-FBAD4992-9C16DAB3-7C242217|Wrangler - Blake Pasadena Fade - Female|Blake Pasadena Fade shirt in denim.|Female-Legs|L
1677326C-37F841B4-A56BADF0-E2ED5F08|Yukata, Bottom (Blue Cosmos, Women)|Bottom half of a blue yukata with cosmos print. Defensive Strength Stylishness |Female-Legs|L
1695CF71-EC2D40A0-843D7E5E-9B3F42F4|Element - Kiki Short - Multi (Women)|Desert Oasis collaboration watershort with smocked back waistband detail, contrast binding around bottom leg opening and side seam, and woven logo label.|Female-Legs|L
16ADDB1A-0D324A30-B5265B7D-28EDC4C3|Red Pareo Bottom (Female)|A soft piece of garment used as a wraparound skirt.|Female-Legs|L
16B77AC8-5C4D46A2-82A3B129-C65E8DCB|Trousers (White, Women)|Smart, white trousers. Defensive Strength Coolness |Female-Legs|L
16BC86CB-1BE245AD-A1E42B51-A03561C1|Sexy Ninja Bottoms|The deadliest of assassins. And sexiest.|Female-Legs|L
16C61AB7-8037454D-B6AE3ED7-53C28231|Trousers (Black, Women)|Smart, black trousers. Defensive Strength Coolness |Female-Legs|L
16E0B9E6-54904F06-A3F6743D-4186C67E|Billabong Rio Mio Floral|Floral, jersey mini skirt with exposed back zipper.|Female-Legs|L
16EEB50A-E60F4F74-9C6B434C-432DEE23|Dark Denim Shorts|Designer wash summer wear.|Female-Legs|S
16F6B634-E6AF4955-B6D85381-F7FBE4A3|Yukata Bottom (Plain Yellow, F)|A single-layer cotton kimono dyed a pale yellow. This is only the bottom half, below the obi belt.|Female-Legs|L
1710A35E-E5264F17-A57F13D9-F8ACC7F5|Female karate legs|In some circles, the Running Man is considered a Kata.|Female-Legs|L
171B6576-77DF4B4F-8306CADD-13451B5E|Yukata, Bottom (Autumn Wild Flowers, Women)|Bottom half of a yukata with multi-coloured autumn wild flower print. Defensive Strength Stylishness |Female-Legs|L
172181E2-4E294E43-AAD2BBD6-A901EDAE|Rogues Leggings - Arctic (for Female)|Roguish behaviour encouraged.|Female-Legs|L
1728248C-73604F24-9345A3BF-8A6C55FF|Junk Guy 2013 Xmas Butt-Huggers (female)|Introducing the Junk Guy 2013 Xmas Butt-Huggers. This new pair features a snowman, candy cane, presents, poinsettia, lights and bells a year in the making for years of fun. Be sure to check out the entire 2013 Junk Guy Xmas Collection reindeer slippers, Christmas hat, Santa backpack and more, sold individually and in bundles. Have a safe and happy holiday season.|Female-Legs|L
17309C58-9DD444CF-ABEFD419-F8B52FF1|Cheering Team Trousers (White with Blue Belt, Women)|A pair of white cheering team trousers emphasizing the blue belt. Defensive Strength Youthness +|Female-Legs|L
1732DF41-7A2B41A8-92480F94-08E8F6B5|Short Sailor School Uniform Skirt (Women)|Good for showing off long legs, this navy blue sailor skirt is bound to violate school rules.|Female-Legs|L
17461236-B0C54463-B4432E08-448FEAC5|Raver Pants - Hearts|Wear these bright and flashy clothes while supporting Peace, Love, Unity and Respect.|Female-Legs|L
17495C48-53744228-B167E051-2F6BD8FE|Black Long Dress (Bottom Women)|A black long dress made of high-quality silk.|Female-Legs|S
17569A90-ECF44971-B66D8345-5F46671E|Silky Skirt (Chic Black, Women)|Skirt with a silky soft feel. Defensive Strength Cuteness |Female-Legs|L
175CE965-3F5A486A-A33C90EF-031B0C3A|Leggings Style (Black Women)|This Set Includes A Pair Of Casual Hot Pants And Black Leggings.|Female-Legs|L
175F63B0-1C4B4318-8F36C1DC-C8D81C2D|Safari Trousers (Green, Women)|Comfortable and functional green trousers perfect for the outdoors. Defensive Strength Outdoor Usability |Female-Legs|S
17718EEF-392044AB-80E15CE5-87060BF5|Cheering Team Trousers (Black with Purple Belt, Women)|A pair of rough trousers with a taste of wildness brought out by the purple belt. Youthness Defensive Strength |Female-Legs|S
